Title,Price,Time,Image,href
"Коронет, самцы.",500 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/535877252_1_261x203_koronet-samtsy-cherkassy_rev016.jpg,https://www.olx.ua/obyavlenie/koronet-samtsy-IDw5rLQ.html#a7199d3af1
"Амадінів пару за 400гр. Або з кліткою за 500, або обмін на сільхоз тва",350 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/500578220_1_261x203_amadnv-paru-za-400gr-abo-z-kltkoyu-za-500-abo-obmn-na-slhoz-tva-mankovka.jpg,https://www.olx.ua/obyavlenie/amadnv-paru-za-400gr-abo-z-kltkoyu-za-500-abo-obmn-na-slhoz-tva-IDtma32.html#a7199d3af1
"Власник.ІжПланєта3ПлугКіннийБорониПрицеп-скотовоз,КПП-т4,-2.5-75кл.",1 122 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/353095166_3_261x203_vlasnikzhplanta3plugknniyboronipritsep-skotovozkpp-t4-25-75kl-slgosp-tvarini.jpg,https://www.olx.ua/obyavlenie/vlasnik-zhplanta3plugknniyboronipritsep-skotovoz-kpp-t4-2-5-75kl-IDlPwvc.html#a7199d3af1
"ІЖ Планєту3 КПП Т-4 2,5 75кл Прицеп двухосний Плуг кІнний Борони",300 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/211221164_1_261x203_zh-plantu3-kpp-t-4-25-75kl-pritsep-dvuhosniy-plug-knniy-boroni-mankvka.jpg,https://www.olx.ua/obyavlenie/zh-plantu3-kpp-t-4-2-5-75kl-pritsep-dvuhosniy-plug-knniy-boroni-IDdNkvq.html#a7199d3af1
Продам котят шотландських скоттіш фолд окрас ред-поінт,3 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593399230_1_261x203_prodam-kotyat-shotlandskih-skottsh-fold-okras-red-pont-uman_rev003.jpg,https://www.olx.ua/obyavlenie/prodam-kotyat-shotlandskih-skottsh-fold-okras-red-pont-IDxpBPo.html#a7199d3af1
Кот приглашает на вязку,450 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593398128_1_261x203_kot-priglashaet-na-vyazku-cherkassy.jpg,https://www.olx.ua/obyavlenie/kot-priglashaet-na-vyazku-IDxpBc8.html#a7199d3af1
Продам теремок для котика,1 205 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/560847918_1_261x203_prodam-teremok-dlya-kotika-cherkassy_rev007.jpg,https://www.olx.ua/obyavlenie/prodam-teremok-dlya-kotika-IDveFQV.html#a7199d3af1
Продам маленьких красивих хомок джунгариків.,50 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593388694_1_261x203_prodam-malenkih-krasivih-homok-dzhungarikv-zolotonosha.jpg,https://www.olx.ua/obyavlenie/prodam-malenkih-krasivih-homok-dzhungarikv-IDxpzg4.html#a7199d3af1
Лось козлик соломенный новогодний большой,150 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/402966340_4_261x203_los-kozlik-solomennyy-novogodniy-bolshoy-zhivotnye.jpg,https://www.olx.ua/obyavlenie/los-kozlik-solomennyy-novogodniy-bolshoy-IDox1JC.html#a7199d3af1
Щенки Ши-тцу,4 500 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593371488_1_261x203_schenki-shi-ttsu-uman.jpg,https://www.olx.ua/obyavlenie/schenki-shi-ttsu-IDxpvfa.html#a7199d3af1
Срочно! Продам клетку для хомяков,399 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/508097120_2_261x203_srochno-prodam-kletku-dlya-homyakov-fotografii.jpg,https://www.olx.ua/obyavlenie/srochno-prodam-kletku-dlya-homyakov-IDtJdAo.html#a7199d3af1
"Цуцики, щенки, песики",Бесплатно,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593363052_1_261x203_tsutsiki-schenki-pesiki-smela.jpg,https://www.olx.ua/obyavlenie/tsutsiki-schenki-pesiki-IDxpwpy.html#a7199d3af1
"Продам козочок (кіз, коза, кози )",900 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/558540626_3_261x203_prodam-kozochok-kz-koza-kozi-selhoz-zhivotnye.jpg,https://www.olx.ua/obyavlenie/prodam-kozochok-kz-koza-kozi-IDv8sX2.html#a7199d3af1
Доберман вязка,Бесплатно,19  янв.,https://img01-olxua.akamaized.net/img-olxua/360835908_1_261x203_doberman-vyazka-kanev.jpg,https://www.olx.ua/obyavlenie/doberman-vyazka-IDmgqpk.html#a7199d3af1
Равлики. Улитки.,1 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/545415296_1_261x203_ravliki-ulitki-cherkassy.jpg,https://www.olx.ua/obyavlenie/ravliki-ulitki-IDwxeC4.html#a7199d3af1
Продаються хасочки.Тільки в добрі руки.,2 000 грн.,Вчера 19:28,https://img01-olxua.akamaized.net/img-olxua/586642466_6_261x203_prodayutsya-hasochkitlki-v-dobr-ruki-_rev016.jpg,https://www.olx.ua/obyavlenie/prodayutsya-hasochki-tlki-v-dobr-ruki-IDx9Sbv.html#c200d5835c;promoted
котик просто чорно-білий,Бесплатно,Вчера 10:16,https://img01-olxua.akamaized.net/img-olxua/593138698_1_261x203_kotik-prosto-chorno-bliy-korsun-shevchenkovskiy.jpg,https://www.olx.ua/obyavlenie/kotik-prosto-chorno-bliy-IDxoQRk.html#c200d5835c;promoted
Супер кобель ягдтерьера по Новогодней цене!,3 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/589537628_1_261x203_super-kobel-yagdterera-po-novogodney-tsene-shpola.jpg,https://www.olx.ua/obyavlenie/super-kobel-yagdterera-po-novogodney-tsene-IDxgF08.html#c200d5835c;promoted
щенки бультерьера,12 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/583337782_1_261x203_schenki-bulterera-cherkassy.jpg,https://www.olx.ua/obyavlenie/schenki-bulterera-IDx3cjo.html#c200d5835c;promoted
котенок черный арлекин скоттиш страйт,1 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/353419024_5_261x203_kotenok-chernyy-arlekin-skottish-strayt-cherkasskaya-oblast.jpg,https://www.olx.ua/obyavlenie/kotenok-chernyy-arlekin-skottish-strayt-IDlQEwo.html#c200d5835c
Електро ошейник PetSafe Deluxe Remote Trainer,5 500 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/558276074_1_261x203_elektro-osheynik-petsafe-deluxe-remote-trainer-mankovka.jpg,https://www.olx.ua/obyavlenie/elektro-osheynik-petsafe-deluxe-remote-trainer-IDv7H0I.html#c200d5835c
корсодетки от супер интересной пары,8 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/203053583_3_261x203_korsodetki-ot-super-interesnoy-pary-sobaki.jpg,https://www.olx.ua/obyavlenie/korsodetki-ot-super-interesnoy-pary-IDdkz21.html#c200d5835c
Юла... продается девочка кане корсо,6 500 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/405305388_1_261x203_yula-prodaetsya-devochka-kane-korso-cherkassy.jpg,https://www.olx.ua/obyavlenie/yula-prodaetsya-devochka-kane-korso-IDoEfSS.html#c200d5835c
Крупные мальчики для выставок и охраны.,8 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/401113378_3_261x203_krupnye-malchiki-dlya-vystavok-i-ohrany-sobaki.jpg,https://www.olx.ua/obyavlenie/krupnye-malchiki-dlya-vystavok-i-ohrany-IDorero.html#c200d5835c
Продаю щенков маламута,4 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/578193934_1_261x203_prodayu-schenkov-malamuta-cherkassy.jpg,https://www.olx.ua/obyavlenie/prodayu-schenkov-malamuta-IDvSUUG.html#c200d5835c
"Когтеточка, царапка для котов Новая",130 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/501048384_1_261x203_kogtetochka-tsarapka-dlya-kotov-novaya-kanev.jpg,https://www.olx.ua/obyavlenie/kogtetochka-tsarapka-dlya-kotov-novaya-IDtnzOE.html#c200d5835c
Отдам кошку в хорошие руки срочно.,Бесплатно,19  янв.,https://img01-olxua.akamaized.net/img-olxua/505144296_1_261x203_otdam-koshku-v-horoshie-ruki-srochno-cherkasi_rev002.jpg,https://www.olx.ua/obyavlenie/otdam-koshku-v-horoshie-ruki-srochno-IDtA8Sk.html#c200d5835c
Кран Электромагнитный ГА-192Т,10 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593322736_2_261x203_kran-elektromagnitnyy-ga-192t-fotografii.jpg,https://www.olx.ua/obyavlenie/kran-elektromagnitnyy-ga-192t-IDxpnH0.html#c200d5835c
Породные щенки Джек Рассел терьера! Шоу класса!,5 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593314538_2_261x203_porodnye-schenki-dzhek-rassel-terera-shou-klassa-fotografii.jpg,https://www.olx.ua/obyavlenie/porodnye-schenki-dzhek-rassel-terera-shou-klassa-IDxpmlg.html#c200d5835c
Фотосессия с лошадьми Черкассы,700 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/535779972_4_261x203_fotosessiya-s-loshadmi-cherkassy-zhivotnye.jpg,https://www.olx.ua/obyavlenie/fotosessiya-s-loshadmi-cherkassy-IDw5a0C.html#c200d5835c
Инкубационные яйца Мастер Грей,10 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/578542446_1_261x203_inkubatsionnye-yaytsa-master-grey-cherkassy_rev001.jpg,https://www.olx.ua/obyavlenie/inkubatsionnye-yaytsa-master-grey-IDvTJWu.html#c200d5835c
Инкубационное яйца Мастер Грей,10 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/578547660_1_261x203_inkubatsionnoe-yaytsa-master-grey-uman_rev003.jpg,https://www.olx.ua/obyavlenie/inkubatsionnoe-yaytsa-master-grey-IDvTKbs.html#c200d5835c
Инкубационный яйца бройлера КОББ 500 и тд..,7 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/577476908_1_261x203_inkubatsionnyy-yaytsa-broylera-kobb-500-i-td-uman.jpg,https://www.olx.ua/obyavlenie/inkubatsionnyy-yaytsa-broylera-kobb-500-i-td-IDvRmZ6.html#c200d5835c
Продам плащ палатку ссср,550 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/578179466_1_261x203_prodam-plasch-palatku-sssr-smela.jpg,https://www.olx.ua/obyavlenie/prodam-plasch-palatku-sssr-IDvSSng.html#c200d5835c
Шенель повидала афган состояние100,1 500 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/578153832_1_261x203_shenel-povidala-afgan-sostoyanie100-smla.jpg,https://www.olx.ua/obyavlenie/shenel-povidala-afgan-sostoyanie100-IDvSOcK.html#c200d5835c
Продам чистокровних кролів Новозеландська червона,150 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/546359094_1_261x203_prodam-chistokrovnih-krolv-novozelandska-chervona-uman.jpg,https://www.olx.ua/obyavlenie/prodam-chistokrovnih-krolv-novozelandska-chervona-IDwzZ4K.html#c200d5835c
Отдам в хорошие руки Красивую Бархатную Кошечку,Бесплатно,19  янв.,https://img01-olxua.akamaized.net/img-olxua/584343452_1_261x203_otdam-v-horoshie-ruki-krasivuyu-barhatnuyu-koshechku-cherkassy.jpg,https://www.olx.ua/obyavlenie/otdam-v-horoshie-ruki-krasivuyu-barhatnuyu-koshechku-IDx4Yp0.html#c200d5835c
В'язка шотдандський висловухий кіт,300 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/539859024_4_261x203_vyazka-shotdandskiy-vislovuhiy-kt-zhivotnye_rev009.jpg,https://www.olx.ua/obyavlenie/vyazka-shotdandskiy-vislovuhiy-kt-IDwhaSA.html#c200d5835c
Ракушки для аквариума,5 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/578556502_1_261x203_rakushki-dlya-akvariuma-cherkassy.jpg,https://www.olx.ua/obyavlenie/rakushki-dlya-akvariuma-IDvTN4S.html#c200d5835c
Мопс для вязки,1 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/219969190_1_261x203_mops-dlya-vyazki-smela.jpg,https://www.olx.ua/obyavlenie/mops-dlya-vyazki-IDejUCI.html#c200d5835c
Котик на свидание,500 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/557992986_1_261x203_kotik-na-svidanie-cherkassy.jpg,https://www.olx.ua/obyavlenie/kotik-na-svidanie-IDv6X2C.html#c200d5835c
Хаскі,3 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593265038_1_261x203_hask-cherkasi_rev006.jpg,https://www.olx.ua/obyavlenie/hask-IDxpdEV.html#c200d5835c
Великолепные щенки лабрадор ретривера.,5 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/577697932_5_261x203_velikolepnye-schenki-labrador-retrivera-cherkasskaya-oblast_rev021.jpg,https://www.olx.ua/obyavlenie/velikolepnye-schenki-labrador-retrivera-IDvRV9g.html#c200d5835c
Йоркширский терьер. Вязка. Кобель,Бесплатно,19  янв.,https://img01-olxua.akamaized.net/img-olxua/476304308_1_261x203_yorkshirskiy-terer-vyazka-kobel-zolotonosha.jpg,https://www.olx.ua/obyavlenie/yorkshirskiy-terer-vyazka-kobel-IDs9gm6.html#c200d5835c
Котик голубоглазка ищет дом,50 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593236414_4_261x203_kotik-goluboglazka-ischet-dom-zhivotnye_rev002.jpg,https://www.olx.ua/obyavlenie/kotik-goluboglazka-ischet-dom-IDxp8hM.html#c200d5835c
Брама полосатая яйцо инкубацыонное,50 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593235018_1_261x203_brama-polosataya-yaytso-inkubatsyonnoe-smela.jpg,https://www.olx.ua/obyavlenie/brama-polosataya-yaytso-inkubatsyonnoe-IDxp9d0.html#c200d5835c
Продам козу,500 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593238304_4_261x203_prodam-kozu-zhivotnye.jpg,https://www.olx.ua/obyavlenie/prodam-kozu-IDxp8FE.html#c200d5835c
Вязка Амстафф,1 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593224340_1_261x203_vyazka-amstaff-cherkassy_rev002.jpg,https://www.olx.ua/obyavlenie/vyazka-amstaff-IDxp6uM.html#c200d5835c
Продам щенков,5 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593230192_1_261x203_prodam-schenkov-uman_rev003.jpg,https://www.olx.ua/obyavlenie/prodam-schenkov-IDxp7o0.html#c200d5835c
Продам Немецкого Ягдтерьера,3 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/122465577_6_261x203_prodam-nemetskogo-yagdterera-.jpg,https://www.olx.ua/obyavlenie/prodam-nemetskogo-yagdterera-ID8swVl.html#c200d5835c
"куры, кохинхин белый",30 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/181942019_1_261x203_kury-kohinhin-belyy-smela.jpg,https://www.olx.ua/obyavlenie/kury-kohinhin-belyy-IDc5USp.html#c200d5835c
Брама чорна(півні),500 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593209972_1_261x203_brama-chornapvn-cherkassy_rev001.jpg,https://www.olx.ua/obyavlenie/brama-chornapvn-IDxp3M0.html#c200d5835c
Індо-качки(мускусні качки),250 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/578418290_4_261x203_ndo-kachkimuskusn-kachki-zhivotnye.jpg,https://www.olx.ua/obyavlenie/ndo-kachkimuskusn-kachki-IDvTp6Y.html#c200d5835c
Инкубационное яйцо в розницу,7 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593203394_1_261x203_inkubatsionnoe-yaytso-v-roznitsu-uman.jpg,https://www.olx.ua/obyavlenie/inkubatsionnoe-yaytso-v-roznitsu-IDxp2rY.html#c200d5835c
Филечка очень хочет домой!,Бесплатно,19  янв.,https://img01-olxua.akamaized.net/img-olxua/552543108_8_261x203_filechka-ochen-hochet-domoy-_rev002.jpg,https://www.olx.ua/obyavlenie/filechka-ochen-hochet-domoy-IDwRQsy.html#c200d5835c
"Рамки для улья, пчёл, липа.",5.50 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593193764_1_261x203_ramki-dlya-ulya-pchel-lipa-cherkassy.jpg,https://www.olx.ua/obyavlenie/ramki-dlya-ulya-pchel-lipa-IDxp0uI.html#c200d5835c
Солнечный Кот в поисках дома,Бесплатно,24  янв.,https://img01-olxua.akamaized.net/img-olxua/596284296_1_261x203_solnechnyy-kot-v-poiskah-doma-cherkassy.jpg,https://www.olx.ua/obyavlenie/solnechnyy-kot-v-poiskah-doma-IDxv4s0.html#a099fdd4a6;promoted
Продам 3бичків,3 000 грн.,Вчера 10:23,https://img01-olxua.akamaized.net/img-olxua/593140732_1_261x203_prodam-3bichkv-uman.jpg,https://www.olx.ua/obyavlenie/prodam-3bichkv-IDxoRcu.html#a099fdd4a6;promoted
Щенки Аляскинского Маламута,9 000 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/590539356_1_261x203_schenki-alyaskinskogo-malamuta-cherkassy_rev012.jpg,https://www.olx.ua/obyavlenie/schenki-alyaskinskogo-malamuta-IDxiRQv.html#a099fdd4a6;promoted
Индюшата БИГ-6 в Кировоградской области,60 грн.,24  янв.,https://img01-olxua.akamaized.net/img-olxua/447371622_1_261x203_indyushata-big-6-v-kirovogradskoy-oblasti-talnoe.jpg,https://www.olx.ua/obyavlenie/indyushata-big-6-v-kirovogradskoy-oblasti-IDqHL8k.html#a099fdd4a6;promoted
Labrador щенки КСУ,5 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/546283288_1_261x203_labrador-schenki-ksu-cherkassy.jpg,https://www.olx.ua/obyavlenie/labrador-schenki-ksu-IDwzLfk.html#a099fdd4a6
клетка для попугаев,300 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593171094_1_261x203_kletka-dlya-popugaev-uman.jpg,https://www.olx.ua/obyavlenie/kletka-dlya-popugaev-IDxoVCG.html#a099fdd4a6
Щенки ротвейлера с родословной КСУ/FCI,14 404 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/578355848_1_261x203_schenki-rotveylera-s-rodoslovnoy-ksu-fci-kanev.jpg,https://www.olx.ua/obyavlenie/schenki-rotveylera-s-rodoslovnoy-ksu-fci-IDvTeKY.html#a099fdd4a6
Вулики бджолині,800 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/178081237_4_261x203_vuliki-bdzholin-zhivotnye.jpg,https://www.olx.ua/obyavlenie/vuliki-bdzholin-IDbUc83.html#a099fdd4a6
пульсатори для доїльного апарату нові,50 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/540891450_1_261x203_pulsatori-dlya-dolnogo-aparatu-nov-mankovka.jpg,https://www.olx.ua/obyavlenie/pulsatori-dlya-dolnogo-aparatu-nov-IDwkajS.html#a099fdd4a6
Белые Акитята ШОУ КЛАССА!,20 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/593161094_1_261x203_belye-akityata-shou-klassa-smela.jpg,https://www.olx.ua/obyavlenie/belye-akityata-shou-klassa-IDxoUIv.html#a099fdd4a6
Шотландские котята,1 000 грн.,19  янв.,https://img01-olxua.akamaized.net/img-olxua/506581048_5_261x203_shotlandskie-kotyata-cherkasskaya-oblast_rev005.jpg,https://www.olx.ua/obyavlenie/shotlandskie-kotyata-IDtEycC.html#a099fdd4a6
